observation;sender;sender_type;sender_id;response;response_action;ended_on;duration;time_run;time_render;time_show;time_end;time_commit;timestamp;time_switch;german;swahili;enc;distractor1;distractor2;distractor3;response_2;x;correct;distractors;url_vp;url_sess;meta_labjs_version;meta_location;meta_user_agent;meta_platform;meta_language;meta_locale;meta_time_zone;meta_timezone_offset;meta_screen_width;meta_screen_height;meta_scroll_width;meta_scroll_height;meta_window_inner_width;meta_window_inner_height;meta_device_pixel_ratio;meta_labjs_build_flavor;meta_labjs_build_commit;;;;
1a5fb;Save;data;screen;canvas.Screen;2_6_0_1;NA;NA;timeout;500.047;91224.4;91220.738;91236.709;91720.129;91721.2;2023-05-14T18:28:26Z;91736.756;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_6_0;NA;NA;completion;5050.025;86655.3;86653.519;86670.104;91720.129;91721.6;2023-05-14T18:28:26Z;91736.756;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_6;NA;NA;completion;5050.025;86655.2;86653.519;86670.104;91720.129;91721.7;2023-05-14T18:28:26Z;91736.756;Entwicklung;maendeleo;s;uangavu;mshindwa;badiliko;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_7_0_0;NA;NA;form;submission;12925.944;91721.9;91720.129;91736.756;104662.7;104662.9;2023-05-14T18:28:39Z;104669.922;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;ushawishi;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_7_0_1;NA;NA;timeout;500.104;104664.7;104653.447;104669.922;105153.386;105154.2;2023-05-14T18:28:40Z;105170.026;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_7_0;NA;NA;completion;13416.63;91721.9;91720.129;91736.756;105153.386;105154.3;2023-05-14T18:28:40Z;105170.026;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_7;NA;NA;completion;13416.63;91721.8;91720.129;91736.756;105153.386;105154.5;2023-05-14T18:28:40Z;105170.026;Erneuerung;ukarabati;d;ushawishi;ukalifu;unyonyaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_8_0_0;NA;NA;form;submission;12633.374;105154.6;105153.386;105170.026;117803.4;117803.6;2023-05-14T18:28:52Z;117820.274;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;urekebisho;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_8_0_1;NA;NA;timeout;499.552;117805.4;117786.495;117820.274;118303.159;118304.4;2023-05-14T18:28:53Z;118319.826;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_8_0;NA;NA;completion;13133.133;105154.6;105153.386;105170.026;118303.159;118304.7;2023-05-14T18:28:53Z;118319.826;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_8;NA;NA;completion;13133.133;105154.6;105153.386;105170.026;118303.159;118304.7;2023-05-14T18:28:53Z;118319.826;Orientierung;urekebisho;d;uelekeo;marekebisho;utunzaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_9_0_0;NA;NA;form;submission;8126.574;118304.8;118303.159;118319.826;126446.4;126446.6;2023-05-14T18:29:01Z;126453.095;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;usahihi;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_9_0_1;NA;NA;timeout;499.982;126448.4;126436.643;126453.095;126936.423;126937.4;2023-05-14T18:29:01Z;126953.077;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_9_0;NA;NA;completion;8616.597;118304.7;118303.159;118319.826;126936.423;126937.6;2023-05-14T18:29:01Z;126953.077;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_9;NA;NA;completion;8616.597;118304.7;118303.159;118319.826;126936.423;126937.7;2023-05-14T18:29:01Z;126953.077;Atmosphäre;angahewa;s;kuteseka;usahihi;kutoamini;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_10_0_0;NA;NA;form;submission;11281.923;126937.7;126936.423;126953.077;138235;138235.2;2023-05-14T18:29:13Z;138236.379;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;upunguaji;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_10_0_1;NA;NA;timeout;499.934;138237;138220.173;138236.379;138719.72;138720.8;2023-05-14T18:29:13Z;138736.313;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_10_0;NA;NA;completion;11766.643;126937.7;126936.423;126953.077;138719.72;138721;2023-05-14T18:29:13Z;138736.313;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_10;NA;NA;completion;11766.643;126937.7;126936.423;126953.077;138719.72;138721.1;2023-05-14T18:29:13Z;138736.313;Integrität;uadilifu;d;muungano;mtiririko;upunguaji;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_11_0_0;NA;NA;form;submission;8078.387;138721.3;138719.72;138736.313;146814.7;146814.9;2023-05-14T18:29:21Z;146819.579;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;kukutana;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_11_0_1;NA;NA;timeout;500.057;146816.5;146803.099;146819.579;147302.955;147303.9;2023-05-14T18:29:22Z;147319.636;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_11_0;NA;NA;completion;8566.642;138721.2;138719.72;138736.313;147302.955;147304.1;2023-05-14T18:29:22Z;147319.636;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_11;NA;NA;completion;8566.642;138721.2;138719.72;138736.313;147302.955;147304.2;2023-05-14T18:29:22Z;147319.636;Begegnung;kukutana;s;mmasihiya;mpiganaji;husiano;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_12_0_0;NA;NA;form;submission;11194.864;147304.4;147302.955;147319.636;158514.5;158514.6;2023-05-14T18:29:33Z;158519.524;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;utambulisho;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_12_0_1;NA;NA;timeout;500.03;158516.4;158502.973;158519.524;159002.84;159003.6;2023-05-14T18:29:33Z;159019.554;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;0;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_12_0;NA;NA;completion;11683.204;147304.4;147302.955;147319.636;159002.84;159003.7;2023-05-14T18:29:33Z;159019.554;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_12;NA;NA;completion;11683.204;147304.3;147302.955;147319.636;159002.84;159003.9;2023-05-14T18:29:33Z;159019.554;Wechsel;ugeuzaji;d;utambulisho;kujenga;wasiwasi;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_13_0_0;NA;NA;form;submission;7387.846;159004;159002.84;159019.554;166407.4;166407.6;2023-05-14T18:29:41Z;166419.388;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;karatasi;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_13_0_1;NA;NA;timeout;500.078;166409.2;166402.875;166419.388;166903.302;166904.5;2023-05-14T18:29:41Z;166919.466;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_13_0;NA;NA;completion;7883.748;159004;159002.84;159019.554;166903.302;166904.6;2023-05-14T18:29:41Z;166919.466;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_13;NA;NA;completion;7883.748;159003.9;159002.84;159019.554;166903.302;166904.7;2023-05-14T18:29:41Z;166919.466;Papier;karatasi;d;uchambuzi;usalama;kukataliwa;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_14_0_0;NA;NA;form;submission;6786.734;166904.9;166903.302;166919.466;173706.2;173706.4;2023-05-14T18:29:48Z;173719.371;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;mshakiki;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_14_0_1;NA;NA;timeout;500.046;173708.1;173702.695;173719.371;174202.831;174203.7;2023-05-14T18:29:49Z;174219.417;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_14_0;NA;NA;completion;7283.365;166904.8;166903.302;166919.466;174202.831;174204;2023-05-14T18:29:49Z;174219.417;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_14;NA;NA;completion;7283.365;166904.7;166903.302;166919.466;174202.831;174204.2;2023-05-14T18:29:49Z;174219.417;Fleisch;mshakiki;d;kizunguzungu;mshikamano;angusho;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;Shallow;Question;html.Page;2_15_0_0;NA;NA;form;submission;5343.183;174204.5;174202.831;174219.417;179562.6;179562.9;2023-05-14T18:29:54Z;179569.341;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;mashtaka;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;Save;data;screen;canvas.Screen;2_15_0_1;NA;NA;timeout;499.998;179564.6;179552.737;179569.341;180052.655;180053.8;2023-05-14T18:29:55Z;180069.339;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;1;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;
1a5fb;shallow;flow.Sequence;2_15_0;NA;NA;completion;5833.238;174204.5;174202.831;174219.417;180052.655;180054;2023-05-14T18:29:55Z;180069.339;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;task;flow.Sequence;2_15;NA;NA;completion;5833.238;174204.4;174202.831;174219.417;180052.655;180054.2;2023-05-14T18:29:55Z;180069.339;Vorwurf;mashtaka;s;msukumo;mtangulizi;uenyekiti;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;retrieval;block;2;(multiple;choice);flow.Loop;2;NA;NA;completion;135265.497;44771.8;44770.571;44787.158;180052.655;180054.4;2023-05-14T18:29:55Z;180069.339;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(""distractor1"", ""distractor2"", ""distractor3"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1a5fb;End;canvas.Screen;3;NA;keypress(Space);response;1789.461;180054.5;180052.655;180069.339;181858.8;181860.9;2023-05-14T18:29:56Z;181886.004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
1a5fb;root;flow.Sequence;NA;NA;NA;completion;181071.24;783.7;554.36;787.56;181858.8;181861.2;2023-05-14T18:29:56Z;181886.004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NULL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;
